,Norm,Value
4908,389.80425033947296,"[-379.5273900988121, 217.95425179120278, -416.25265725199966, 832.3404372614214, 2742.1840772379433, -249.9584138354248, 136.32969363821135, 0.35436000436562337, 28.588924212746488, 4.23104161568356, 0.2530537399257094, -0.0559919231877924, -0.12228746499936273, 0.9142957797894855, 0.666978357344145, 1.382143637053692, 0.20858414851850093, 2676.9115347585757]"
4909,389.8042470645646,"[-379.5273900988121, 217.95425179120278, -416.25265725199966, 832.3404372614214, 2742.1840772379433, -249.9584138354248, 136.32969363821135, 0.35436000436562337, 28.588924212746488, 4.231041552636128, 0.25305374369650396, -0.0559919231877924, -0.12228746499936273, 0.9142957797894855, 0.666978357344145, 1.382143637053692, 0.20858414851850093, 2676.9115347585757]"
4910,389.80424158671826,"[-379.5273900988121, 217.95425179120278, -416.25265725199966, 832.3404372614214, 2742.1840772379433, -249.9584138354248, 136.32969363821135, 0.35436000436562337, 28.588924212746488, 4.231041552636128, 0.2530537399257094, -0.05599192235344773, -0.12228746499936273, 0.9142957797894855, 0.666978357344145, 1.382143637053692, 0.20858414851850093, 2676.9115347585757]"
4911,389.8042480449093,"[-379.5273900988121, 217.95425179120278, -416.25265725199966, 832.3404372614214, 2742.1840772379433, -249.9584138354248, 136.32969363821135, 0.35436000436562337, 28.588924212746488, 4.231041552636128, 0.2530537399257094, -0.0559919231877924, -0.1222874631771375, 0.9142957797894855, 0.666978357344145, 1.382143637053692, 0.20858414851850093, 2676.9115347585757]"
4912,389.8042470645646,"[-379.5273900988121, 217.95425179120278, -416.25265725199966, 832.3404372614214, 2742.1840772379433, -249.9584138354248, 136.32969363821135, 0.35436000436562337, 28.588924212746488, 4.231041552636128, 0.2530537399257094, -0.0559919231877924, -0.12228746499936273, 0.9142957934135543, 0.666978357344145, 1.382143637053692, 0.20858414851850093, 2676.9115347585757]"
4913,389.80424222913535,"[-379.5273900988121, 217.95425179120278, -416.25265725199966, 832.3404372614214, 2742.1840772379433, -249.9584138354248, 136.32969363821135, 0.35436000436562337, 28.588924212746488, 4.231041552636128, 0.2530537399257094, -0.0559919231877924, -0.12228746499936273, 0.9142957797894855, 0.6669783672828971, 1.382143637053692, 0.20858414851850093, 2676.9115347585757]"
4914,389.8042483778728,"[-379.5273900988121, 217.95425179120278, -416.25265725199966, 832.3404372614214, 2742.1840772379433, -249.9584138354248, 136.32969363821135, 0.35436000436562337, 28.588924212746488, 4.231041552636128, 0.2530537399257094, -0.0559919231877924, -0.12228746499936273, 0.9142957797894855, 0.666978357344145, 1.382143657649237, 0.20858414851850093, 2676.9115347585757]"
4915,389.8042470645646,"[-379.5273900988121, 217.95425179120278, -416.25265725199966, 832.3404372614214, 2742.1840772379433, -249.9584138354248, 136.32969363821135, 0.35436000436562337, 28.588924212746488, 4.231041552636128, 0.2530537399257094, -0.0559919231877924, -0.12228746499936273, 0.9142957797894855, 0.666978357344145, 1.382143637053692, 0.20858415162664695, 2676.9115347585757]"
4916,389.8042470645646,"[-379.5273900988121, 217.95425179120278, -416.25265725199966, 832.3404372614214, 2742.1840772379433, -249.9584138354248, 136.32969363821135, 0.35436000436562337, 28.588924212746488, 4.231041552636128, 0.2530537399257094, -0.0559919231877924, -0.12228746499936273, 0.9142957797894855, 0.666978357344145, 1.382143637053692, 0.20858414851850093, 2676.911574647666]"
4917,387.01469090584277,"[-379.5279608074202, 217.9541559255273, -416.68769267471066, 832.3404372614214, 2742.1824805385368, -249.99719476766072, 135.95290542967328, 0.35436000436562337, 28.611179604611475, 4.228896370391956, 0.2530537399257094, -0.05579151313123914, -0.12236627280874837, 0.9142957797894855, 0.6688849676735605, 1.38098388766301, 0.20858414851850093, 2676.9115347585757]"
4918,384.7619800831886,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4919,393.7359445480277,"[-379.5313850590687, 217.95358073147432, -419.29790521097664, 832.3404372614214, 2742.172900342099, -250.2298803610761, 133.6921761784449, 0.35436000436562337, 28.744711955801414, 4.21602527692692, 0.2530537399257094, -0.054589052791919584, -0.12283911966506225, 0.9142957797894855, 0.680324629650054, 1.3740253913189189, 0.20858414851850093, 2676.9115347585757]"
4920,387.01469090584277,"[-379.5279608074202, 217.9541559255273, -416.68769267471066, 832.3404372614214, 2742.1824805385368, -249.99719476766072, 135.95290542967328, 0.35436000436562337, 28.611179604611475, 4.228896370391956, 0.2530537399257094, -0.05579151313123914, -0.12236627280874837, 0.9142957797894855, 0.6688849676735605, 1.38098388766301, 0.20858414851850093, 2676.9115347585757]"
4921,384.76198058204767,"[-379.529096569212, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4922,384.7619807371246,"[-379.52910222463635, 217.95396744194346, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4923,384.76198118265836,"[-379.52910222463635, 217.9539641941763, -417.55775729803713, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4924,384.7619800831886,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404496642604, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4925,384.7619802950983,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.17932800138, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4926,384.7619800933462,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.07475290572825, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4927,384.76198028346386,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19933102722416, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4928,384.7619800831886,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.3543600096459989, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4929,384.7619788480849,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690815344517, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4930,384.76197313410285,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606068855145, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4931,384.7619800831886,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.25305374369650396, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4932,384.7619804613416,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069219274697, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4933,384.76198276223397,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388660177146, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4934,384.7619800831886,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957934135543, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4935,384.76198076652474,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981983563758, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4936,384.76198295318096,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786644094253466, 0.20858414851850093, 2676.9115347585757]"
4937,384.7619800831886,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858415162664695, 2676.9115347585757]"
4938,384.7619800831886,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.911574647666]"
4939,383.4151596293462,"[-379.5301883578544, 217.95384825574322, -418.06163662543867, 832.3404372614214, 2742.176982910263, -250.12915845228565, 134.65023563686412, 0.35436000436562337, 28.658878146054665, 4.231933557882703, 0.2530537399257094, -0.0554131717042139, -0.12286937949213142, 0.9142957797894855, 0.6722687924090912, 1.3745804617625925, 0.20858414851850093, 2676.9115347585757]"
4940,385.1461051815842,"[-379.53236062429056, 217.95361637887706, -419.06938283605075, 832.3404372614214, 2742.1723744513406, -250.23796209259197, 133.55204888539805, 0.35436000436562337, 28.665253661481085, 4.24658866184089, 0.2530537399257094, -0.05545812907637647, -0.12356036162135493, 0.9142957797894855, 0.6714100005624901, 1.3664126075244851, 0.20858414851850093, 2676.9115347585757]"
4941,384.7619800831886,"[-379.52910222463635, 217.9539641941763, -417.55776352013265, 832.3404372614214, 2742.1792871397242, -250.0747566321325, 135.19932901259716, 0.35436000436562337, 28.655690388341455, 4.224606005903611, 0.2530537399257094, -0.05539069301813262, -0.12252388842751967, 0.9142957797894855, 0.6726981883323917, 1.3786643888816463, 0.20858414851850093, 2676.9115347585757]"
4942,383.4151600374779,"[-379.53018270241387, 217.95384825574322, -418.06163662543867, 832.3404372614214, 2742.176982910263, -250.12915845228565, 134.65023563686412, 0.35436000436562337, 28.658878146054665, 4.231933557882703, 0.2530537399257094, -0.0554131717042139, -0.12286937949213142, 0.9142957797894855, 0.6722687924090912, 1.3745804617625925, 0.20858414851850093, 2676.9115347585757]"
4943,383.41516019572606,"[-379.5301883578544, 217.95385150350864, -418.06163662543867, 832.3404372614214, 2742.176982910263, -250.12915845228565, 134.65023563686412, 0.35436000436562337, 28.658878146054665, 4.231933557882703, 0.2530537399257094, -0.0554131717042139, -0.12286937949213142, 0.9142957797894855, 0.6722687924090912, 1.3745804617625925, 0.20858414851850093, 2676.9115347585757]"
4944,383.4151606972299,"[-379.5301883578544, 217.95384825574322, -418.0616303958348, 832.3404372614214, 2742.176982910263, -250.12915845228565, 134.65023563686412, 0.35436000436562337, 28.658878146054665, 4.231933557882703, 0.2530537399257094, -0.0554131717042139, -0.12286937949213142, 0.9142957797894855, 0.6722687924090912, 1.3745804617625925, 0.20858414851850093, 2676.9115347585757]"
4945,383.4151596293462,"[-379.5301883578544, 217.95384825574322, -418.06163662543867, 832.3404496642604, 2742.176982910263, -250.12915845228565, 134.65023563686412, 0.35436000436562337, 28.658878146054665, 4.231933557882703, 0.2530537399257094, -0.0554131717042139, -0.12286937949213142, 0.9142957797894855, 0.6722687924090912, 1.3745804617625925, 0.20858414851850093, 2676.9115347585757]"
4946,383.4151598331434,"[-379.5301883578544, 217.95384825574322, -418.06163662543867, 832.3404372614214, 2742.1770237718843, -250.12915845228565, 134.65023563686412, 0.35436000436562337, 28.658878146054665, 4.231933557882703, 0.2530537399257094, -0.0554131717042139, -0.12286937949213142, 0.9142957797894855, 0.6722687924090912, 1.3745804617625925, 0.20858414851850093, 2676.9115347585757]"
4947,383.4151596,"[-379.5301883578544, 217.95384825574322, -418.06163662543867, 832.3404372614214, 2742.176982910263, -250.12915472507075, 134.65023563686412, 0.35436000436562337, 28.658878146054665, 4.231933557882703, 0.2530537399257094, -0.0554131717042139, -0.12286937949213142, 0.9142957797894855, 0.6722687924090912, 1.3745804617625925, 0.20858414851850093, 2676.9115347585757]"
4948,383.41515982207517,"[-379.5301883578544, 217.95384825574322, -418.06163662543867, 832.3404372614214, 2742.176982910263, -250.12915845228565, 134.650237643309, 0.35436000436562337, 28.658878146054665, 4.231933557882703, 0.2530537399257094, -0.0554131717042139, -0.12286937949213142, 0.9142957797894855, 0.6722687924090912, 1.3745804617625925, 0.20858414851850093, 2676.9115347585757]"
