,heave,pitch,roll,front_left_FZ,front_right_FZ,rear_left_FZ,rear_right_FZ,yaw_accel
37,0.007122352117144968,0.0002729494315630459,0.002630023963220317,993.6764252216786,1105.1590911342232,925.715170438604,1018.4428374771842,-32.123259125946916
38,0.007128119661926888,-0.00017166894407898042,0.005375871291341872,916.1779347400185,1144.0528406506382,890.477417647288,1080.0163762716177,-29.271408041595624
39,0.007106694395829246,-0.0006636893578699155,0.008979340926999996,816.922017354223,1197.5424522546941,840.4364131318591,1157.0241504866317,-25.180244477381788
40,0.007067627795654958,-0.0011324751038601468,0.013222485838670323,704.1677297799748,1264.648543605301,777.7519936738842,1243.941762823092,-19.958938733806395
41,0.007017648591382755,-0.001493649324449403,0.017352427498330967,597.963279628528,1333.5059608440251,713.5036860236996,1325.3042406491204,-14.523737799539415
42,0.0069671389902699705,-0.0016994307844338144,0.020651824907398076,516.1890443530358,1391.5881011041238,659.3527660211298,1387.4813194231538,-9.978921547007424
43,0.006920441189805158,-0.0017730308188307427,0.023054645616835845,459.4581703554883,1436.7090969541796,617.3088894779519,1430.154525999376,-6.5939310642728906
44,0.006878603527105793,-0.0017550813762439459,0.024737992968698524,422.28166596362564,1470.8870946759362,585.4737247536557,1457.6697226925749,-4.220057657032626
45,0.006839679490839321,-0.0016779198420619273,0.025964114169807498,397.56795074470864,1498.1467691078678,560.0893106120086,1475.5150889922295,-2.500960422620631
46,0.006803009448760844,-0.0015623102145776368,0.026877129746521584,381.3101863980331,1520.59032913511,539.193586443053,1486.8098716713248,-1.2395175321155876
47,0.006767536491724619,-0.001419440599939218,0.027584877876411312,370.6712798519107,1539.951775976686,521.1698117211838,1493.7394182322146,-0.281585627422424
48,0.006732526293806659,-0.0012550839341478122,0.02815115805703262,364.00410902129596,1557.2883500061753,505.03258720142406,1497.5677304427381,0.4649871761787383
49,0.00669810844192225,-0.0010756753841485625,0.028606756485961178,360.3793361262275,1572.975692952185,490.43158356637167,1499.029918630949,1.046551892788028
50,0.006663405864045346,-0.0008804366669973124,0.02898473266235987,359.08259788705845,1587.7007827973357,476.727023189621,1498.6517953984053,1.5105789434025234
51,0.006628949681064793,-0.0006749232473238578,0.02929384936051523,359.71213285157273,1601.4332985979054,463.9469289092479,1496.7703357553833,1.8725223836229175
52,0.006594028015804914,-0.00045674042228094005,0.02955100938303497,361.97637659196766,1614.5981597005573,451.6957579415208,1493.5859448920646,2.155961012121218
53,0.006558769762850444,-0.00022782395717591412,0.029761712648240783,365.68040879789464,1627.233578863453,439.93794568928814,1489.2569707390953,2.372008332860348
